N	Percentage	TR	Threshold	Filter
29327	0.9806393365879756	0.5103829235857742	0.7	Certainty
29325	0.9805724603758443	0.5103836317135549	0.7001	Certainty
29324	0.9805390222697786	0.5103669349338426	0.7003	Certainty
29323	0.9805055841637129	0.5103502370153122	0.7004	Certainty
29322	0.9804721460576473	0.5103335379578473	0.7013	Certainty
29321	0.9804387079515816	0.5103168377613315	0.7016	Certainty
29320	0.9804052698455159	0.5103342428376535	0.7017	Certainty
29319	0.9803718317394503	0.5103516491012654	0.7023	Certainty
29317	0.9803049555273189	0.5103182453866357	0.7024	Certainty
29314	0.9802046412091219	0.5103363580541721	0.7027	Certainty
29313	0.9801712031030563	0.5103537679527854	0.703	Certainty
29312	0.9801377649969906	0.5103711790393013	0.7032	Certainty
29311	0.9801043268909249	0.5103544744293951	0.7033	Certainty
29310	0.9800708887848593	0.5103377686796315	0.7035	Certainty
29309	0.9800374506787936	0.5103551810024225	0.704	Certainty
29308	0.9800040125727278	0.5103384741367545	0.7046	Certainty
29307	0.9799705744666622	0.5103217661309585	0.7051	Certainty
29306	0.9799371363605965	0.5103391796901658	0.7053	Certainty
29304	0.9798702601484652	0.5103398853398854	0.7054	Certainty
29303	0.9798368220423995	0.5103573013002082	0.706	Certainty
29302	0.9798033839363338	0.5103405910859327	0.7061	Certainty
29301	0.9797699458302682	0.5103580082591038	0.7063	Certainty
29300	0.9797365077242025	0.5103754266211604	0.7066	Certainty
29298	0.9796696315120712	0.5103761348897535	0.7068	Certainty
29297	0.9796361934060055	0.5103594224664642	0.7071	Certainty
29296	0.9796027552999398	0.5103427089022392	0.7073	Certainty
29295	0.9795693171938742	0.5103601297149685	0.7077	Certainty
29293	0.9795024409817428	0.5103608370600484	0.7079	Certainty
29287	0.9793018123453487	0.510362959674941	0.7083	Certainty
29284	0.9792014980271517	0.5103810954787598	0.7094	Certainty
29283	0.979168059921086	0.5103985247413175	0.7103	Certainty
29281	0.9791011837089547	0.5104333868378812	0.7104	Certainty
29280	0.979067745602889	0.5104508196721311	0.7112	Certainty
29279	0.9790343074968234	0.5104682536971891	0.7116	Certainty
29277	0.978967431284692	0.5104348123100044	0.7118	Certainty
29276	0.9789339931786264	0.5104522475748053	0.7119	Certainty
29275	0.9789005550725607	0.510469684030743	0.7122	Certainty
29273	0.9788336788604294	0.5105045605165169	0.7123	Certainty
29272	0.9788002407543637	0.5104878382071604	0.7124	Certainty
29268	0.978666488330101	0.5104551045510455	0.7133	Certainty
29267	0.9786330502240354	0.5104383776950149	0.7134	Certainty
29265	0.9785661740119039	0.5104390910644114	0.7145	Certainty
29264	0.9785327359058383	0.5104565336249317	0.7147	Certainty
29263	0.9784992977997726	0.5104739773775758	0.715	Certainty
29262	0.9784658596937069	0.510491422322466	0.7161	Certainty
29261	0.9784324215876413	0.5105088684597245	0.7168	Certainty
29259	0.9783655453755099	0.510509586793807	0.7173	Certainty
29257	0.9782986691633786	0.5105103052260997	0.7177	Certainty
29256	0.9782652310573129	0.51052775499042935	0.7185	Certainty
29254	0.9781983548451816	0.5104942913789567	0.719	Certainty
29252	0.9781314786330503	0.5104608231915766	0.7193	Certainty
29251	0.9780980405269846	0.5104440873816279	0.7196	Certainty
29250	0.9780646024209189	0.5104273504273504	0.7198	Certainty
29249	0.9780311643148532	0.5104448015316763	0.72	Certainty
29248	0.9779977262087876	0.5104622538293216	0.7211	Certainty
29247	0.9779642881027218	0.5104455157793962	0.722	Certainty
29246	0.9779308499966561	0.5104629692949463	0.7221	Certainty
29244	0.9778639737845248	0.5104294898098756	0.7222	Certainty
29243	0.9778305356784591	0.5104127483500325	0.7226	Certainty
29241	0.9777636594663278	0.5104476591087856	0.7233	Certainty
29238	0.9776633451481308	0.5104316300704562	0.7244	Certainty
29235	0.9775630308299338	0.5104840088934496	0.7245	Certainty
29233	0.9774961546178025	0.510450518249923	0.7246	Certainty
29232	0.9774627165117368	0.5104337712096333	0.7247	Certainty
29231	0.9774292784056711	0.5104170230235024	0.7252	Certainty
29230	0.9773958402996055	0.5104344851180295	0.7255	Certainty
29228	0.977328964087474	0.5104351991241276	0.7261	Certainty
29227	0.9772955259814085	0.5104526636329422	0.7263	Certainty
29225	0.977228649769277	0.5104191616766467	0.7267	Certainty
29224	0.9771952116632114	0.5104024089789214	0.7268	Certainty
29218	0.9769945830268174	0.5104045451434047	0.7271	Certainty
29216	0.976927706814686	0.5104394852135816	0.7286	Certainty
29214	0.9768608306025547	0.5104744300677757	0.7292	Certainty
29212	0.9767939543904234	0.5105093797069697	0.7293	Certainty
29211	0.9767605162843577	0.5104926226421553	0.7297	Certainty
29210	0.976727078178292	0.5104758644299897	0.7301	Certainty
29208	0.9766602019661607	0.5104423445631334	0.7309	Certainty
29206	0.9765933257540292	0.510477299185099	0.7312	Certainty
29203	0.9764930114358322	0.5105297400951957	0.7313	Certainty
29202	0.9764595733297666	0.5105129785631121	0.7316	Certainty
29201	0.9764261352237009	0.5105304612855724	0.732	Certainty
29200	0.9763926971176352	0.5105479452054794	0.7321	Certainty
29199	0.9763592590115696	0.5105654303229563	0.7323	Certainty
29198	0.9763258209055039	0.5105829166381259	0.7331	Certainty
29196	0.9762589446933726	0.5106178928620358	0.7334	Certainty
29195	0.9762255065873069	0.510601130330536	0.7336	Certainty
29194	0.9761920684812412	0.5105843666506816	0.734	Certainty
29193	0.9761586303751756	0.5106018566094612	0.7341	Certainty
29192	0.9761251922691099	0.5106193477665114	0.7343	Certainty
29191	0.9760917541630442	0.5106368401219554	0.7344	Certainty
29190	0.9760583160569786	0.5106200753682768	0.7352	Certainty
29189	0.9760248779509129	0.5106033094658947	0.7359	Certainty
29187	0.9759580017387816	0.5105697742145475	0.7362	Certainty
29186	0.9759245636327158	0.5105530048653464	0.7369	Certainty
29184	0.9758576874205845	0.5105194627192983	0.7371	Certainty
29183	0.9758242493145188	0.510502689922215	0.7373	Certainty
29182	0.9757908112084531	0.5104859159756014	0.7375	Certainty
29173	0.9754898682538621	0.5104720117917252	0.7377	Certainty
29172	0.9754564301477965	0.5104552310434664	0.7379	Certainty
29170	0.9753895539356651	0.5104902296880357	0.7385	Certainty
29168	0.9753226777235338	0.5105252331321997	0.7391	Certainty
29167	0.975289239617468	0.5105427366544383	0.7394	Certainty
29166	0.9752558015114023	0.5105602413769458	0.7421	Certainty
29164	0.975188925299271	0.5105266767247291	0.7425	Certainty
29162	0.9751220490871397	0.5104931074686235	0.743	Certainty
29159	0.9750217347689427	0.5105113344079015	0.7431	Certainty
29158	0.974988296662877	0.510528842856163	0.7451	Certainty
29157	0.9749548585568113	0.5105463525054018	0.7453	Certainty
29156	0.9749214204507457	0.5105638633557416	0.7462	Certainty
29155	0.97488798234468	0.5105813754073057	0.7467	Certainty
29154	0.9748545442386143	0.5105645880496673	0.7469	Certainty
29153	0.9748211061325487	0.5105821013274792	0.7479	Certainty
29152	0.974787668026483	0.5105996158068057	0.7484	Certainty
29151	0.9747542299204173	0.5105828273472608	0.7486	Certainty
29149	0.974687353708286	0.5105835534666713	0.7489	Certainty
29148	0.9746539156022203	0.510566762728146	0.749	Certainty
29145	0.9745536012840232	0.5105506948018528	0.7492	Certainty
29144	0.9745201631779576	0.5105339006313477	0.7493	Certainty
29143	0.9744867250718919	0.5105514188655937	0.7497	Certainty
29141	0.9744198488597606	0.5105521430287224	0.7505	Certainty
29140	0.9743864107536949	0.5105696636925189	0.7507	Certainty
29137	0.9742860964354979	0.5105879122764869	0.7514	Certainty
29134	0.9741857821173009	0.5105375163039747	0.7529	Certainty
29133	0.9741523440112352	0.5105207153399924	0.7536	Certainty
29132	0.9741189059051696	0.5105039132225732	0.7537	Certainty
29131	0.9740854677991039	0.5105214376437472	0.7549	Certainty
29130	0.9740520296930382	0.5105046343975284	0.7553	Certainty
29129	0.9740185915869725	0.5105221600466888	0.7556	Certainty
29123	0.9738179629505784	0.5104213164852522	0.7557	Certainty
29122	0.9737845248445128	0.5104045051850834	0.7566	Certainty
29121	0.9737510867384471	0.5104220322104324	0.7567	Certainty
29118	0.9736507724202501	0.5104402774915859	0.7573	Certainty
29117	0.9736173343141844	0.5104234639557647	0.7575	Certainty
29115	0.9735504581020531	0.5103898334191997	0.7576	Certainty
29114	0.9735170199959874	0.5103730164182181	0.7579	Certainty
29113	0.9734835818899218	0.5103905471782365	0.758	Certainty
29111	0.9734167056777904	0.5103569097591976	0.7581	Certainty
29110	0.9733832675717248	0.5103744417725867	0.7594	Certainty
29109	0.9733498294656591	0.5103919749905528	0.7596	Certainty
29108	0.9733163913595934	0.5103751545966745	0.7603	Certainty
29107	0.9732829532535278	0.5103926890438726	0.7604	Certainty
29106	0.973249515147462	0.5103758675187247	0.7608	Certainty
29104	0.9731826389353307	0.5103422210005497	0.7611	Certainty
29103	0.973149200829265	0.5103597567261107	0.7619	Certainty
29099	0.9730154484050023	0.510361180796591	0.762	Certainty
29098	0.9729820102989367	0.5103443535638188	0.7623	Certainty
29097	0.972948572192871	0.5103275251744166	0.763	Certainty
29096	0.9729151340868053	0.510310695628265	0.7632	Certainty
29095	0.9728816959807397	0.5102938649252449	0.7633	Certainty
29094	0.972848257874674	0.510311404413281	0.7634	Certainty
29092	0.9727813816625427	0.5103121132957514	0.7637	Certainty
29091	0.972747943556477	0.5103296552198274	0.7639	Certainty
29090	0.9727145054504113	0.5103128222756961	0.7642	Certainty
29088	0.97264762923828	0.5103135313531353	0.7643	Certainty
29087	0.9726141911322143	0.5103310757383024	0.765	Certainty
29086	0.9725807530261485	0.5103142405280892	0.7653	Certainty
29084	0.9725138768140172	0.5103493329665796	0.7655	Certainty
29083	0.9724804387079515	0.510332496647526	0.7664	Certainty
29082	0.9724470006018859	0.510315659170621	0.7666	Certainty
29081	0.9724135624958202	0.5103332072487191	0.767	Certainty
29079	0.9723466862836889	0.5103683070256887	0.7685	Certainty
29078	0.9723132481776232	0.5103858587248091	0.7687	Certainty
29077	0.9722798100715575	0.5104034116311862	0.7693	Certainty
29075	0.9722129338594262	0.5104385210662081	0.7695	Certainty
29074	0.9721794957533605	0.5104560775951021	0.7696	Certainty
29073	0.9721460576472949	0.5104736353317512	0.7697	Certainty
29072	0.9721126195412292	0.5104567969179967	0.7698	Certainty
29071	0.9720791814351635	0.5104743558873104	0.7705	Certainty
29070	0.9720457433290979	0.5104575163398692	0.7709	Certainty
29069	0.9720123052230322	0.5104750765420207	0.771	Certainty
29068	0.9719788671169665	0.5104926379523875	0.7711	Certainty
29067	0.9719454290109009	0.5105102005710944	0.7718	Certainty
29061	0.9717448003745068	0.510443549774612	0.772	Certainty
29060	0.9717113622684411	0.510461114934618	0.7722	Certainty
29059	0.9716779241623754	0.5104442685570736	0.7724	Certainty
29057	0.9716110479502441	0.510444987438483	0.7725	Certainty
29056	0.9715776098441784	0.5104281387665198	0.7727	Certainty
29055	0.9715441717381128	0.5104112889347788	0.7729	Certainty
29054	0.9715107336320471	0.5103944379431403	0.773	Certainty
29051	0.9714104193138501	0.5104471446766032	0.7731	Certainty
29050	0.9713769812077844	0.5104647160068847	0.7734	Certainty
29049	0.9713435431017187	0.5104822885469379	0.7736	Certainty
29048	0.9713101049956531	0.5104998622968879	0.7741	Certainty
29046	0.9712432287835217	0.5105005852785237	0.7745	Certainty
29045	0.971209790677456	0.510483732139783	0.775	Certainty
29044	0.9711763525713903	0.5105013083597301	0.7762	Certainty
29042	0.971109476359259	0.5105020315405275	0.7764	Certainty
29041	0.9710760382531933	0.5104851761302985	0.7765	Certainty
29039	0.971009162041062	0.5105203347222701	0.7771	Certainty
29038	0.9709757239349963	0.5105379158344239	0.7774	Certainty
29037	0.9709422858289306	0.5105554981575232	0.7775	Certainty
29035	0.9708754096167993	0.5105562252453935	0.7777	Certainty
29034	0.9708419715107336	0.5105738100158435	0.7781	Certainty
29032	0.9707750952986023	0.5105745384403417	0.7784	Certainty
29031	0.9707416571925366	0.5105921256587785	0.7785	Certainty
29030	0.970708219086471	0.5106097140888736	0.7786	Certainty
29029	0.9706747809804053	0.510627303730752	0.7788	Certainty
29027	0.970607904768274	0.510628035966514	0.7789	Certainty
29026	0.9705744666622083	0.5106456280576035	0.7791	Certainty
29025	0.9705410285561425	0.5106632213608958	0.7792	Certainty
29024	0.970507590450077	0.510646361631753	0.7794	Certainty
29022	0.9704407142379455	0.510612638687892	0.7795	Certainty
29021	0.9704072761318799	0.5105957754729334	0.7798	Certainty
29020	0.9703738380258142	0.510578911095796	0.7803	Certainty
29019	0.9703403999197485	0.5105620455563596	0.7809	Certainty
29018	0.9703069618136829	0.5105796402233097	0.7811	Certainty
29017	0.9702735237076172	0.5105972361029741	0.7812	Certainty
29016	0.9702400856015515	0.5105803694513372	0.7816	Certainty
29015	0.9702066474954859	0.510597966569016	0.7819	Certainty
29012	0.9701063331772889	0.5106162967048118	0.782	Certainty
29010	0.9700394569651575	0.5106170286108238	0.7826	Certainty
29009	0.9700060188590918	0.5106001585714778	0.7832	Certainty
29006	0.9699057045408948	0.5106529683513755	0.7833	Certainty
29005	0.9698722664348292	0.5106705740389588	0.7839	Certainty
29001	0.9697385140105664	0.5106030826523223	0.784	Certainty
29000	0.9697050759045007	0.5106206896551724	0.7842	Certainty
28999	0.9696716377984351	0.5106382978723404	0.7846	Certainty
28996	0.9695713234802381	0.5105876672644503	0.7852	Certainty
28995	0.9695378853741724	0.5106052767718572	0.7855	Certainty
28994	0.9695044472681067	0.5105883975995034	0.7857	Certainty
28993	0.9694710091620411	0.5106060083468423	0.7868	Certainty
28991	0.9694041329499097	0.510572246559277	0.7872	Certainty
28988	0.9693038186317127	0.5105215951428177	0.7878	Certainty
28986	0.9692369424195814	0.5105568205340509	0.788	Certainty
28985	0.9692035043135157	0.5105399344488528	0.7883	Certainty
28984	0.96917006620745	0.5105230471984543	0.7886	Certainty
28983	0.9691366281013843	0.5105406617672429	0.7891	Certainty
28981	0.969069751889253	0.5105758945516028	0.7893	Certainty
28979	0.9690028756771216	0.5105766244521895	0.7896	Certainty
28977	0.9689359994649903	0.5106118645822549	0.7902	Certainty
28976	0.9689025613589246	0.5105949751518498	0.7903	Certainty
28975	0.968869123252859	0.5105780845556515	0.7905	Certainty
28973	0.9688022470407276	0.5105788147585684	0.7906	Certainty
28971	0.9687353708285963	0.5105450277864071	0.7912	Certainty
28970	0.9687019327225306	0.5105281325509148	0.7913	Certainty
28969	0.9686684946164649	0.5105457558079326	0.792	Certainty
28968	0.9686350565103993	0.5105633802816901	0.7921	Certainty
28967	0.9686016184043336	0.5105810059723134	0.7922	Certainty
28966	0.9685681802982679	0.5105986328799282	0.7924	Certainty
28964	0.9685013040861365	0.5106338903466372	0.7925	Certainty
28963	0.9684678659800708	0.5106169940959154	0.7931	Certainty
28962	0.9684344278740052	0.5106346246806159	0.7935	Certainty
28960	0.9683675516618738	0.5106353591160221	0.7938	Certainty
28959	0.9683341135558082	0.5106184605822024	0.7939	Certainty
28958	0.9683006754497425	0.5106360936528765	0.794	Certainty
28957	0.9682672373436768	0.5106191939772766	0.7943	Certainty
28956	0.9682337992376112	0.5106022931344109	0.7946	Certainty
28953	0.9681334849194142	0.5106206610713916	0.7948	Certainty
28951	0.9680666087072828	0.510655935891679	0.7949	Certainty
28950	0.9680331706012172	0.5106390328151986	0.7952	Certainty
28949	0.9679997324951515	0.5106221285709351	0.7953	Certainty
28948	0.9679662943890858	0.5106397678596103	0.7954	Certainty
28946	0.9678994181769545	0.5106405030055966	0.796	Certainty
28945	0.9678659800708888	0.5106235964760754	0.7961	Certainty
28944	0.9678325419648232	0.5106066887783306	0.7966	Certainty
28943	0.9677991038587574	0.5105897799122413	0.7985	Certainty
28942	0.9677656657526917	0.5106074217400318	0.7986	Certainty
28941	0.9677322276466261	0.5106250647869804	0.7988	Certainty
28940	0.9676987895405604	0.5106081548030408	0.7989	Certainty
28939	0.9676653514344947	0.5105912436504372	0.7993	Certainty
28938	0.9676319133284291	0.5105743313290483	0.7995	Certainty
28937	0.9675984752223634	0.5105919756712859	0.7996	Certainty
28936	0.9675650371162977	0.5106096212330661	0.8012	Certainty
28935	0.9675315990102321	0.5105927077933299	0.8016	Certainty
28934	0.9674981609041664	0.5105757931844889	0.8025	Certainty
28931	0.9673978465859694	0.5106287373405689	0.8028	Certainty
28930	0.9673644084799037	0.5106463878326997	0.8032	Certainty
28929	0.967330970373838	0.5106294721559681	0.8033	Certainty
28928	0.9672975322677724	0.5106125553097345	0.8049	Certainty
28927	0.9672640941617067	0.5105956372938777	0.805	Certainty
28926	0.967230656055641	0.5105787181082763	0.8053	Certainty
28925	0.9671972179495754	0.510561797752809	0.8059	Certainty
28923	0.9671303417374439	0.51056252809183	0.8064	Certainty
28918	0.9669631512071156	0.5105816446503908	0.8065	Certainty
28916	0.9668962749949843	0.5105477936090745	0.8066	Certainty
28914	0.9668293987828529	0.5105139378847617	0.8068	Certainty
28912	0.9667625225707216	0.5105146651909241	0.8071	Certainty
28910	0.9666956463585903	0.5104808024904878	0.8074	Certainty
28909	0.9666622082525246	0.5104638693832371	0.8076	Certainty
28907	0.9665953320403933	0.5104991870481198	0.8085	Certainty
28906	0.9665618939343276	0.5104822528194839	0.8087	Certainty
28905	0.9665284558282619	0.5104653174191316	0.8089	Certainty
28904	0.9664950177221963	0.5104829781345143	0.809	Certainty
28902	0.9664281415100648	0.5105183032316103	0.8091	Certainty
28901	0.9663947034039992	0.5105359676135773	0.8094	Certainty
28900	0.9663612652979335	0.5105536332179931	0.8095	Certainty
28899	0.9663278271918678	0.5105713000449843	0.8099	Certainty
28896	0.9662275128736708	0.5105204872646734	0.8103	Certainty
28895	0.9661940747676052	0.510503547326527	0.8107	Certainty
28893	0.9661271985554738	0.5105042743917212	0.811	Certainty
28892	0.9660937604494082	0.5104873321334625	0.8111	Certainty
28890	0.9660268842372768	0.5104880581516096	0.8115	Certainty
28889	0.9659934461312111	0.5105057288241199	0.8117	Certainty
28888	0.9659600080251455	0.5105234007200221	0.8118	Certainty
28887	0.9659265699190798	0.5105064561913664	0.812	Certainty
28886	0.9658931318130141	0.5104895104895105	0.8121	Certainty
28885	0.9658596937069485	0.5104725636143327	0.8122	Certainty
28880	0.96569250317662	0.5104224376731302	0.8134	Certainty
28879	0.9656590650705544	0.5104401121922504	0.814	Certainty
28878	0.9656256269644887	0.5104231594985802	0.8154	Certainty
28877	0.965592188858423	0.5104062056307789	0.8157	Certainty
28876	0.9655587507523574	0.51042388142402	0.8165	Certainty
28875	0.9655253126462917	0.5104069264069264	0.8167	Certainty
28874	0.965491874540226	0.5103899702154188	0.8169	Certainty
28873	0.9654584364341604	0.5104076472829286	0.817	Certainty
28872	0.9654249983280947	0.5104253255749515	0.8172	Certainty
28871	0.965391560222029	0.5104430050916144	0.8173	Certainty
28870	0.9653581221159634	0.510426047800485	0.8176	Certainty
28869	0.9653246840098977	0.510443728566975	0.8185	Certainty
28868	0.965291245903832	0.5104267701260912	0.8187	Certainty
28867	0.9652578077977664	0.5104098105102712	0.819	Certainty
28864	0.9651574934795694	0.5103935698447893	0.8198	Certainty
28863	0.9651240553735037	0.510411253161487	0.8199	Certainty
28862	0.965090617267438	0.5103942900699883	0.8202	Certainty
28861	0.9650571791613723	0.5103773258029868	0.8203	Certainty
28859	0.9649903029492409	0.5103780449773034	0.8204	Certainty
28856	0.9648899886310439	0.510327141668977	0.8205	Certainty
28855	0.9648565505249783	0.5103101715473921	0.8208	Certainty
28854	0.9648231124189126	0.5103278574894295	0.821	Certainty
28852	0.9647562362067812	0.5103285734091224	0.822	Certainty
28851	0.9647227981007156	0.510311600984368	0.8226	Certainty
28849	0.9646559218885842	0.5103123158515026	0.8229	Certainty
28848	0.9646224837825186	0.5103300055463117	0.8237	Certainty
28847	0.9645890456764529	0.5103476964675703	0.8241	Certainty
28844	0.9644887313582559	0.5103661073360144	0.8242	Certainty
28843	0.9644552932521901	0.5103491315050446	0.8243	Certainty
28842	0.9644218551461246	0.5103321544969143	0.8249	Certainty
28840	0.9643549789339931	0.5103328710124827	0.8251	Certainty
28839	0.9643215408279275	0.5103158916744686	0.8253	Certainty
28838	0.9642881027218618	0.5102989111588876	0.8256	Certainty
28837	0.9642546646157961	0.5103166071366647	0.8259	Certainty
28835	0.9641877884036648	0.5103173226981099	0.8261	Certainty
28834	0.9641543502975991	0.5103350211555803	0.8263	Certainty
28832	0.9640874740854678	0.5103010543840177	0.8265	Certainty
28830	0.9640205978733365	0.5103364550815123	0.8266	Certainty
28829	0.9639871597672708	0.510319469978147	0.8267	Certainty
28828	0.9639537216612051	0.5103024836964063	0.8269	Certainty
28824	0.9638199692369425	0.5103733000277546	0.8277	Certainty
28822	0.963753093024811	0.510374019845951	0.828	Certainty
28821	0.9637196549187454	0.5103570313313209	0.8283	Certainty
28820	0.9636862168126797	0.5103747397640528	0.8284	Certainty
28819	0.963652778706614	0.5103577500954232	0.8285	Certainty
28818	0.9636193406005484	0.5103754597820807	0.8288	Certainty
28816	0.963552464388417	0.5103761799000556	0.829	Certainty
28814	0.9634855881762857	0.5103769001179982	0.8291	Certainty
28813	0.96345215007022	0.5103599069864297	0.8295	Certainty
28811	0.9633852738580887	0.5103259171844088	0.8301	Certainty
28810	0.963351835752023	0.5103436306837904	0.8303	Certainty
28808	0.9632849595398917	0.5103443487920022	0.831	Certainty
28807	0.963251521433826	0.5103620647759225	0.8312	Certainty
28806	0.9632180833277603	0.5103797819898632	0.8313	Certainty
28804	0.963151207115629	0.5104152201083183	0.8319	Certainty
28801	0.963050892797432	0.5103989444810944	0.8328	Certainty
28800	0.9630174546913662	0.5103819444444444	0.8329	Certainty
28798	0.9629505784792349	0.5103826654628794	0.833	Certainty
28797	0.9629171403731692	0.5103656630899052	0.8331	Certainty
28795	0.9628502641610379	0.5103663830526133	0.8333	Certainty
28794	0.9628168260549722	0.5103493783427103	0.8334	Certainty
28793	0.9627833879489066	0.5103323724516375	0.8347	Certainty
28792	0.9627499498428409	0.510315365379272	0.8349	Certainty
28791	0.9627165117367752	0.5102983571254907	0.8354	Certainty
28790	0.9626830736307096	0.5102813476901702	0.8359	Certainty
28789	0.9626496355246439	0.5102643370731876	0.8364	Certainty
28787	0.9625827593125126	0.5102997880987946	0.8366	Certainty
28786	0.9625493212064469	0.5102827763496144	0.8369	Certainty
28785	0.9625158831003812	0.5102657634184471	0.8373	Certainty
28784	0.9624824449943156	0.5102834908282379	0.8381	Certainty
28783	0.9624490068882499	0.510301219469826	0.8382	Certainty
28782	0.9624155687821841	0.5102842054061566	0.8384	Certainty
28781	0.9623821306761186	0.5103019353045412	0.8388	Certainty
28779	0.9623152544639871	0.5102679036797665	0.8396	Certainty
28778	0.9622818163579215	0.5102508860935436	0.8397	Certainty
28777	0.9622483782518558	0.510268617298537	0.8398	Certainty
28776	0.9622149401457901	0.5102515985543509	0.8408	Certainty
28775	0.9621815020397245	0.5102345786272806	0.8409	Certainty
28773	0.9621146258275931	0.5102352900288465	0.841	Certainty
28772	0.9620811877215274	0.5102182677603225	0.842	Certainty
28771	0.9620477496154618	0.5102012443085051	0.8421	Certainty
28769	0.9619808734033304	0.5102019534916056	0.8427	Certainty
28767	0.9619139971911991	0.5102026627733166	0.8428	Certainty
28766	0.9618805590851334	0.5101856358200654	0.843	Certainty
28764	0.9618136828730021	0.5101863440411626	0.8434	Certainty
28763	0.9617802447669364	0.5101693147446372	0.8439	Certainty
28762	0.9617468066608708	0.5101870523607538	0.8441	Certainty
28761	0.961713368554805	0.5101700219046625	0.8446	Certainty
28760	0.9616799304487393	0.5101877607788595	0.845	Certainty
28759	0.9616464923426737	0.5101707291630446	0.8451	Certainty
28757	0.9615796161305423	0.5101714365198039	0.8453	Certainty
28756	0.9615461780244767	0.5101544025594659	0.8454	Certainty
28755	0.961512739918411	0.5101373674143628	0.8457	Certainty
28753	0.9614458637062797	0.5101380725489514	0.8458	Certainty
28751	0.9613789874941483	0.5101039963827345	0.8459	Certainty
28749	0.961312111282017	0.5100699154753209	0.8462	Certainty
28748	0.9612786731759513	0.510052873243356	0.8468	Certainty
28747	0.9612452350698857	0.5100358298257209	0.8469	Certainty
28745	0.9611783588577543	0.5100713167507392	0.8477	Certainty
28743	0.961111482645623	0.5101068086142713	0.8478	Certainty
28742	0.9610780445395573	0.5100897641082736	0.8483	Certainty
28740	0.961011168327426	0.5100904662491301	0.8484	Certainty
28739	0.9609777302213602	0.5100734193952469	0.8486	Certainty
28738	0.9609442921152946	0.5100911684877166	0.8487	Certainty
28735	0.9608439777970976	0.5100748216460762	0.8492	Certainty
28734	0.9608105396910319	0.510092573258161	0.8493	Certainty
28728	0.9606099110546379	0.5100250626566416	0.8495	Certainty
28727	0.9605764729485722	0.5100428168621854	0.8496	Certainty
28725	0.9605095967364409	0.5100435161009573	0.8499	Certainty
28724	0.9604761586303752	0.510026458710486	0.85	Certainty
28723	0.9604427205243095	0.5100094001322981	0.8501	Certainty
28722	0.9604092824182439	0.5099923403662697	0.8503	Certainty
28721	0.9603758443121782	0.5099752794122767	0.8505	Certainty
28719	0.9603089681000468	0.5100107942477106	0.8507	Certainty
28718	0.9602755299939811	0.5100285535204402	0.8513	Certainty
28717	0.9602420918879154	0.5100114914510568	0.8519	Certainty
28716	0.9602086537818498	0.5099944281933417	0.8523	Certainty
28714	0.9601417775697184	0.5100299505467716	0.8524	Certainty
28713	0.9601083394636528	0.510047713579215	0.8526	Certainty
28712	0.9600749013575871	0.510065477848983	0.8529	Certainty
28711	0.9600414632515214	0.5100484135000523	0.854	Certainty
28710	0.9600080251454558	0.5100313479623825	0.8541	Certainty
28709	0.9599745870393901	0.5100142812358494	0.8542	Certainty
28707	0.9599077108272588	0.5100149789250009	0.8545	Certainty
28704	0.9598073965090618	0.509963768115942	0.855	Certainty
28703	0.9597739584029961	0.5099815350311814	0.8551	Certainty
28702	0.9597405202969304	0.5099644624068009	0.8557	Certainty
28700	0.959673644084799	0.5099651567944251	0.8558	Certainty
28699	0.9596402059787333	0.5099829262343636	0.856	Certainty
28698	0.9596067678726677	0.5099658512788348	0.8564	Certainty
28696	0.9595398916605363	0.5099665458600502	0.8566	Certainty
28693	0.9594395773423393	0.5099501620604329	0.8568	Certainty
28692	0.9594061392362736	0.5099330823923045	0.8571	Certainty
28691	0.959372701130208	0.5099508556690251	0.8572	Certainty
28690	0.9593392630241423	0.5099337748344371	0.8573	Certainty
28689	0.9593058249180766	0.5099166928090906	0.8577	Certainty
28688	0.959272386812011	0.5098996095928612	0.8579	Certainty
28685	0.959172072493814	0.509918075649294	0.858	Certainty
28684	0.9591386343877483	0.5099358527402036	0.8583	Certainty
28683	0.9591051962816826	0.509953631070669	0.8586	Certainty
28681	0.9590383200695513	0.5099194588752135	0.8588	Certainty
28679	0.95897144385742	0.5099550193521392	0.8589	Certainty
28678	0.9589380057513542	0.5099728014505893	0.8592	Certainty
28676	0.9588711295392229	0.5099386246338401	0.8593	Certainty
28673	0.9587708152210259	0.5098873504690824	0.8595	Certainty
28672	0.9587373771149602	0.5098702566964286	0.8596	Certainty
28669	0.9586370627967632	0.5099236108688827	0.8598	Certainty
28668	0.9586036246906975	0.5099065159760011	0.8599	Certainty
28667	0.9585701865846319	0.5098894198904664	0.86	Certainty
28663	0.9584364341603692	0.5098907999860447	0.8602	Certainty
28662	0.9584029960543035	0.5098737003698276	0.8604	Certainty
28660	0.9583361198421722	0.5098743893928821	0.8606	Certainty
28658	0.9582692436300408	0.5098401842417475	0.8609	Certainty
28655	0.9581689293118438	0.5098237654859535	0.861	Certainty
28654	0.9581354912057781	0.5098415578976757	0.8612	Certainty
28646	0.9578679863572527	0.5098792152482022	0.8614	Certainty
28644	0.9578011101451214	0.5099148163664293	0.8616	Certainty
28643	0.9577676720390557	0.5099326187899312	0.8619	Certainty
28642	0.9577342339329901	0.509915508693527	0.8623	Certainty
