Time	RSS	CPU
2790	3.2g	1100
2792	3.2g	1200
2794	3.2g	1177
2796	3.2g	1200
2798	3.2g	1177
2800	3.2g	1200
2803	3.2g	1200
2805	3.2g	1200
2807	3.2g	1185
2809	3.2g	1129
2811	3.2g	1200
2813	3.2g	1129
2816	3.2g	1177
2818	3.2g	1185
2820	3.2g	1200
2822	3.2g	1100
2824	3.2g	1200
2827	3.2g	1164
2829	3.2g	1200
2831	3.2g	1200
2833	3.2g	1164
2835	3.2g	1171
2837	3.2g	1200
2840	3.2g	1185
2842	3.2g	1123
2844	3.2g	1177
2846	3.2g	1200
2848	3.2g	1136
2851	3.2g	1200
2853	3.2g	1200
2855	3.2g	1146
2857	3.2g	1123
2859	3.2g	1200
2861	3.2g	1185
2864	3.2g	1177
2866	3.2g	1200
2868	3.2g	1177
2870	3.2g	1185
2872	3.2g	1185
2875	3.2g	1200
2877	3.2g	1185
2879	3.2g	1200
2881	3.2g	1177
2883	3.2g	1200
2885	3.2g	1177
2888	3.2g	1177
2890	3.2g	1200
2892	3.2g	1129
2894	3.2g	1200
2896	3.2g	1200
2899	3.2g	1185
2901	3.2g	1200
2903	3.2g	1185
2905	3.2g	1200
2907	3.2g	1200
2909	3.2g	1200
2912	3.2g	1200
2914	3.2g	1200
2916	3.2g	1200
2918	3.2g	1200
2920	3.2g	1200
2923	3.2g	1200
2925	3.2g	1200
2927	3.2g	1200
2929	3.2g	1121
2931	3.2g	1200
2934	3.2g	1146
2936	3.2g	1200
2938	3.2g	1200
2940	3.2g	1136
2942	3.2g	1177
2945	3.2g	1200
2947	3.2g	1129
2949	3.2g	1200
2951	3.2g	1200
2953	3.2g	1171
2956	3.2g	1177
2958	3.2g	1185
2960	3.2g	1200
2962	3.2g	1177
2965	3.2g	1200
2967	3.2g	1200
2969	3.2g	1200
2971	3.2g	1129
2974	3.2g	1200
2976	3.2g	1200
2978	3.2g	1129
2980	3.2g	1129
2982	3.2g	1200
2984	3.2g	1177
2987	3.2g	1200
2989	3.2g	1185
2991	3.2g	1200
2993	3.2g	1200
2995	3.2g	1162
2998	3.2g	1185
3000	3.2g	1200
3002	3.2g	1200
3004	3.2g	1200
3006	3.2g	1200
3009	3.2g	1200
3011	3.2g	1200
3013	3.2g	1136
3015	3.2g	1200
3017	3.2g	1200
3020	3.2g	1200
3022	3.2g	1200
3024	3.2g	1200
3026	3.2g	1164
3028	3.2g	1200
3031	3.2g	1200
3033	3.2g	1200
3035	3.2g	1200
3037	3.2g	1200
3039	3.2g	1185
3042	3.2g	1164
3044	3.2g	1200
3046	3.2g	1200
3048	3.2g	1200
3050	3.2g	1121
3053	3.2g	1200
3055	3.2g	1200
3057	3.2g	1129
3059	3.2g	1136
3061	3.2g	1200
3063	3.2g	1177
3066	3.2g	1200
3068	3.2g	1164
3070	3.2g	1164
3072	3.2g	1146
3074	3.2g	1200
3077	3.2g	1164
3079	3.2g	1177
3081	3.2g	1177
3083	3.2g	1200
3085	3.2g	1200
3087	3.2g	1177
3090	3.2g	1164
3092	3.2g	1200
3094	3.2g	1200
3096	3.2g	1200
3098	3.2g	1200
3101	3.2g	1185
3103	3.2g	1164
3105	3.2g	1129
3107	3.2g	1177
3109	3.2g	1200
3112	3.2g	1129
3114	3.2g	1200
3116	3.2g	1164
3118	3.2g	1177
3120	3.2g	1200
3122	3.2g	1185
3125	3.2g	1193
3127	3.2g	1200
3129	3.2g	1200
3131	3.2g	1200
3133	3.2g	1200
3135	3.2g	1200
3138	3.2g	1200
3140	3.2g	1164
3142	3.2g	1200
3144	3.2g	1200
3147	3.2g	1200
3149	3.2g	1200
3151	3.2g	1200
3153	3.2g	1185
3155	3.2g	1136
3157	3.2g	1185
3160	3.2g	1185
3162	3.2g	1200
3164	3.2g	1136
3166	3.2g	1200
3168	3.2g	1200
3171	3.2g	1200
3173	3.2g	1185
3175	3.2g	1200
3177	3.2g	1200
3179	3.2g	1185
3181	3.2g	1200
3184	3.2g	1129
3186	3.2g	1200
3188	3.2g	1121
3190	3.2g	1200
3192	3.2g	1177
3195	3.2g	1185
3197	3.1g	1185
3199	3.2g	1200
3201	3.2g	1200
3203	3.2g	1129
3206	3.2g	1185
3208	3.2g	1200
3210	3.2g	1185
3212	3.2g	1200
3214	3.2g	1200
3217	3.2g	1177
3219	3.2g	1092
3221	3.2g	1200
3223	3.2g	1200
3225	3.2g	1138
3228	3.2g	1200
3230	3.2g	1200
3232	3.2g	1200
3234	3.2g	1177
3236	3.2g	1100
3238	3.2g	1146
3241	3.2g	1200
3243	3.2g	1200
3245	3.2g	1200
3247	3.2g	1200
3249	3.2g	1129
3251	3.2g	1129
3254	3.2g	1200
3256	3.2g	1200
3258	3.2g	1185
3260	3.2g	1185
3262	3.2g	1200
3265	3.2g	1200
3267	3.2g	1200
3269	3.2g	1171
3271	3.2g	1185
3273	3.2g	1129
3276	3.2g	1200
3278	3.2g	1200
3280	3.2g	1200
3282	3.2g	1115
3284	3.2g	1185
3286	3.2g	1064
3289	3.2g	1200
3291	3.2g	1200
3293	3.2g	1200
3295	3.2g	1200
3297	3.2g	1136
3300	3.2g	1129
3302	3.2g	1200
3304	3.2g	1200
3306	3.2g	1200
3308	3.2g	1093
3310	3.2g	1200
3313	3.2g	1200
3315	3.2g	1177
3317	3.2g	1200
3319	3.2g	1154
3321	3.2g	1146
3323	3.2g	1129
3326	3.2g	1200
3328	3.2g	1129
3330	3.2g	1200
3332	3.2g	1200
3334	3.2g	1200
3336	3.2g	1200
3339	3.2g	1100
3341	3.2g	1200
3343	3.2g	1129
3345	3.2g	1129
3347	3.2g	1177
3350	3.2g	1146
3352	3.2g	1200
3354	3.2g	1200
3356	3.2g	1200
3358	3.2g	1185
3361	3.2g	1200
3363	3.2g	1136
3365	3.2g	1177
3367	3.2g	1200
3369	3.2g	1200
3372	3.2g	1200
3374	3.2g	1136
3376	3.2g	1200
3378	3.2g	1136
3381	3.2g	1185
3383	3.2g	1200
3385	3.2g	1200
3387	3.2g	1115
3389	3.2g	1200
3391	3.2g	1185
3394	3.2g	1185
3396	3.2g	1200
3398	3.2g	1192
3400	3.2g	1193
3402	3.2g	1108
3405	3.2g	1200
3407	3.2g	1146
3409	3.2g	1177
3411	3.2g	1138
3413	3.2g	1200
3415	3.2g	1200
3418	3.2g	1200
3420	3.2g	1200
3422	3.2g	1200
3424	3.2g	1200
3426	3.2g	1200
3429	3.2g	1185
3431	3.2g	1200
3433	3.2g	1200
3435	3.2g	1200
3437	3.2g	1164
3440	3.2g	1169
3442	3.2g	1200
3444	3.2g	1129
3446	3.2g	1129
3448	3.2g	1200
3451	3.2g	1146
3453	3.2g	1185
3455	3.2g	1200
3457	3.2g	1200
3459	3.2g	1129
3461	3.2g	1200
3464	3.2g	1200
3466	3.2g	1185
3468	3.2g	1192
3470	3.2g	1185
3472	3.2g	1200
3474	3.2g	1200
3477	3.2g	1185
3480	3.2g	1136
3483	3.2g	1200
3485	3.2g	1200
3487	3.2g	1064
3489	3.2g	1200
3491	3.2g	1200
3493	3.2g	1200
3496	3.2g	1200
3498	3.2g	1121
3500	3.2g	1200
3502	3.2g	1200
3504	3.2g	1123
3507	3.2g	1164
3509	3.2g	1200
3511	3.2g	1200
3513	3.2g	1200
3516	3.2g	1146
3518	3.2g	1200
3520	3.2g	1177
3522	3.2g	1200
3525	3.2g	1200
3527	3.2g	1200
3529	3.2g	1200
3531	3.2g	1136
3533	3.2g	1200
3536	3.2g	1200
3538	3.2g	1200
3540	3.2g	1177
3542	3.2g	1200
3544	3.2g	1200
3547	3.2g	1200
3549	3.2g	1200
3551	3.2g	1200
3554	3.2g	1138
3556	3.2g	1136
3558	3.2g	1200
3560	3.2g	1200
3563	3.2g	1200
3565	3.2g	1200
3567	3.2g	1200
3569	3.2g	1200
3571	3.2g	1177
3574	3.2g	1200
3576	3.2g	1136
3578	3.2g	1129
3580	3.2g	1200
3582	3.2g	1200
3585	3.2g	1200
3587	3.2g	1200
3589	3.2g	1157
3591	3.2g	1164
3594	3.2g	1177
3596	3.2g	1200
3598	3.2g	1064
3600	3.2g	1129
3603	3.2g	1200
3605	3.2g	1200
3607	3.2g	1200
3609	3.2g	1185
3611	3.2g	1200
3613	3.2g	1154
3616	3.2g	1200
3618	3.2g	1136
3620	3.2g	1200
3622	3.2g	1200
3624	3.2g	1129
3627	3.2g	1177
3629	3.2g	1200
3632	3.2g	1200
3635	3.2g	1200
3637	3.2g	1093
3639	3.2g	1200
3641	3.2g	1200
3643	3.2g	1164
3646	3.2g	1200
3648	3.2g	1177
3650	3.2g	1129
3652	3.2g	1200
3654	3.2g	1200
3656	3.2g	1185
3659	3.2g	1200
3661	3.2g	1200
3663	3.2g	1200
3665	3.2g	1200
3667	3.2g	1200
3670	3.2g	1200
3672	3.2g	1200
3674	3.2g	1136
3676	3.2g	1200
3678	3.2g	1115
3680	3.2g	1200
3683	3.2g	1185
3685	3.2g	1200
3687	3.2g	1200
3689	3.2g	1200
3691	3.2g	1185
3694	3.2g	1200
3696	3.2g	1136
3698	3.2g	1171
3700	3.2g	1200
3703	3.2g	1177
3705	3.2g	1200
3707	3.2g	1185
3709	3.2g	1200
3711	3.2g	1185
3713	3.2g	1146
3716	3.2g	1200
3718	3.2g	1200
3720	3.2g	1164
3722	3.2g	1185
3724	3.2g	1121
3726	3.2g	1200
3730	3.2g	1200
3732	3.2g	1200
3734	3.2g	1021
3736	3.2g	1185
3739	3.2g	1200
3741	3.2g	1014
3743	3.2g	1177
3745	3.2g	1164
3747	3.2g	1164
3749	3.2g	1146
3752	3.2g	1200
3754	3.2g	1123
3756	3.2g	1136
3758	3.2g	1146
3761	3.2g	1200
3763	3.2g	1200
3765	3.2g	1136
3767	3.2g	1200
3770	3.2g	1200
3772	3.2g	1200
3774	3.2g	1129
3776	3.2g	1200
3778	3.2g	1200
3781	3.2g	1200
3783	3.2g	1200
3786	3.2g	1200
3788	3.2g	1200
3790	3.2g	1200
3792	3.2g	1200
3794	3.2g	1177
3797	3.2g	1200
3799	3.2g	1200
3801	3.2g	1200
3803	3.2g	1200
3805	3.2g	1185
3808	3.2g	1200
3810	3.2g	1200
3812	3.2g	1185
3814	3.2g	1177
3817	3.2g	1200
3820	3.2g	1177
3822	3.2g	1200
3824	3.2g	1177
3826	3.2g	1129
3828	3.2g	1200
3831	3.2g	1200
3833	3.2g	1171
3835	3.2g	1175
3837	3.2g	1129
3839	3.2g	1200
3842	3.2g	1200
3844	3.2g	1200
3846	3.2g	1185
3848	3.2g	1200
3850	3.2g	1200
3852	3.2g	1200
3855	3.2g	1200
3857	3.2g	1200
3859	3.2g	1200
3861	3.2g	1200
3863	3.2g	1200
3866	3.2g	1200
3868	3.2g	1064
3870	3.2g	1157
3872	3.2g	1200
3874	3.2g	1171
3877	3.2g	1200
3879	3.2g	1164
3881	3.2g	1200
3883	3.2g	1177
3885	3.2g	1200
3888	3.2g	1185
3891	3.2g	1200
3893	3.2g	1171
3895	3.2g	1177
3897	3.2g	1200
3899	3.2g	1177
3902	3.2g	1200
3904	3.2g	1200
3906	3.2g	1177
3908	3.2g	1200
3910	3.2g	1177
3913	3.2g	1200
3915	3.2g	1138
3917	3.2g	1136
3919	3.2g	1200
3921	3.2g	1200
3924	3.2g	1136
3926	3.2g	1200
3928	3.2g	1200
3930	3.2g	1177
3932	3.2g	1200
3935	3.2g	1200
3937	3.2g	1185
3939	3.2g	1136
3941	3.2g	1200
3943	3.2g	1177
3946	3.2g	1138
3948	3.2g	1171
3950	3.2g	1157
3952	3.2g	1136
3954	3.2g	1200
3957	3.2g	1200
3959	3.2g	1200
3961	3.2g	1200
3963	3.2g	1200
3965	3.2g	1129
3968	3.2g	1200
3970	3.2g	1185
3972	3.2g	1192
3974	3.2g	1146
3976	3.2g	1200
3978	3.2g	1200
3981	3.2g	1200
3983	3.2g	1121
3985	3.2g	1200
3987	3.2g	1200
3989	3.2g	1115
3992	3.2g	1200
3995	3.2g	1129
3997	3.2g	1185
3999	3.2g	1136
4001	3.2g	1177
4003	3.2g	1162
4006	3.2g	1200
4008	3.2g	1200
4010	3.2g	1200
4012	3.2g	1200
4014	3.2g	1185
4017	3.2g	1093
4019	3.2g	1200
4021	3.2g	1146
4023	3.2g	1200
4025	3.2g	1200
4027	3.2g	1177
4030	3.2g	1200
4032	3.2g	1146
4034	3.2g	1177
4036	3.2g	1146
4038	3.2g	1200
4040	3.2g	1200
4043	3.2g	1200
4045	3.2g	1129
4047	3.2g	1200
4049	3.2g	1100
4051	3.2g	1146
4053	3.2g	1177
4056	3.2g	1200
4058	3.2g	1146
4061	3.2g	1171
4063	3.2g	1200
4065	3.2g	1121
4067	3.2g	1185
4070	3.2g	1177
4072	3.2g	1200
4074	3.2g	1177
4076	3.2g	1200
4078	3.2g	1129
4081	3.2g	1200
4083	3.2g	1200
4085	3.2g	1185
4087	3.2g	1200
4089	3.2g	1136
4092	3.2g	1200
4094	3.2g	1185
4096	3.2g	1200
4098	3.2g	1185
4100	3.2g	1200
4103	3.2g	1185
4105	3.2g	1200
4107	3.2g	1185
4109	3.2g	1185
4111	3.2g	1123
4113	3.2g	1177
4116	3.2g	1200
4118	3.2g	1200
4120	3.2g	1200
4122	3.2g	1185
4124	3.2g	1146
4126	3.2g	1200
4129	3.2g	1200
4131	3.2g	1200
4133	3.2g	1177
4135	3.2g	1177
4137	3.2g	1200
4139	3.2g	1200
4142	3.2g	1200
4144	3.2g	1200
4146	3.2g	1200
4148	3.2g	1200
4150	3.2g	1136
4153	3.2g	1177
4155	3.2g	1085
4157	3.2g	1146
4159	3.2g	1200
4162	3.2g	1192
4164	3.2g	1146
4166	3.2g	1200
4169	3.2g	1200
4171	3.2g	1177
4173	3.2g	1200
4176	3.2g	1200
4178	3.2g	1177
4180	3.2g	1200
4183	3.2g	1200
4185	3.2g	1123
4187	3.2g	1162
4189	3.2g	1200
4191	3.2g	1064
4194	3.2g	1200
4196	3.2g	1164
4198	3.2g	1177
4200	3.2g	1200
4202	3.2g	1129
4205	3.2g	1200
4207	3.2g	1154
4209	3.2g	1121
4211	3.2g	1185
4214	3.2g	1200
4216	3.2g	1200
4218	3.2g	1200
4221	3.2g	1200
4223	3.2g	1200
4225	3.2g	1177
4227	3.2g	1200
4229	3.2g	1200
4231	3.2g	1129
4234	3.2g	1200
4236	3.2g	1200
4238	3.2g	1200
4240	3.2g	1200
4242	3.2g	1185
4245	3.2g	1200
4247	3.2g	1136
4249	3.2g	1200
4251	3.2g	1200
4253	3.2g	1200
4256	3.2g	1200
4258	3.2g	1200
4260	3.2g	1146
4262	3.2g	1200
4264	3.2g	1185
4266	3.2g	1200
4269	3.2g	1200
4271	3.2g	1185
4273	3.2g	1200
4275	3.2g	1154
4277	3.2g	1136
4280	3.2g	1046
4282	3.2g	1200
4284	3.2g	1200
4286	3.2g	1200
4288	3.2g	1200
4290	3.2g	1200
4293	3.2g	1162
4295	3.2g	1200
4297	3.2g	1185
4299	3.2g	1200
4301	3.2g	1146
4303	3.2g	1200
4306	3.2g	1200
4308	3.2g	1146
4310	3.2g	1200
4312	3.2g	1146
4314	3.2g	1193
4317	3.2g	1200
4319	3.2g	1200
4321	3.2g	1129
4323	3.2g	1185
4325	3.2g	1200
4328	3.2g	1200
4330	3.2g	1200
4332	3.2g	1200
4334	3.2g	1200
4336	3.2g	1200
4338	3.2g	1177
4340	3.2g	1200
4343	3.2g	1164
4345	3.2g	1146
4347	3.2g	1200
4349	3.2g	1146
4351	3.2g	1200
4353	3.2g	1200
4356	3.2g	1185
4358	3.2g	1200
4360	3.2g	1200
4362	3.2g	1200
4364	3.2g	1200
4366	3.2g	1200
4368	3.2g	1157
4371	3.2g	1200
4373	3.2g	1200
4375	3.2g	1138
4377	3.2g	1185
4379	3.2g	1200
4381	3.2g	1200
4383	3.2g	1146
4385	3.2g	1200
4388	3.2g	1200
4390	3.2g	1185
4392	3.2g	1200
4394	3.2g	1200
4396	3.2g	1129
4398	3.2g	1138
4400	3.2g	1200
4403	3.2g	1200
4405	3.2g	1146
4407	3.2g	1185
4409	3.2g	1177
4411	3.2g	1200
4413	3.2g	1185
4416	3.2g	1177
4418	3.2g	1200
4420	3.2g	1185
4422	3.2g	1200
4424	3.2g	1200
4426	3.2g	1108
4428	3.2g	1200
4431	3.2g	1138
4433	3.2g	1200
4435	3.2g	1185
4437	3.2g	1200
4439	3.2g	1185
4441	3.2g	1200
4443	3.2g	1185
4446	3.2g	1200
4448	3.2g	1136
4450	3.2g	1200
4452	3.2g	1136
4454	3.2g	1200
4457	3.2g	1200
4459	3.2g	1136
4461	3.2g	1200
4463	3.2g	1100
4465	3.2g	1200
4467	3.2g	1200
4469	3.2g	1200
4472	3.2g	1200
4474	3.2g	1200
4476	3.2g	1200
4478	3.2g	1200
4480	3.2g	1177
4482	3.2g	1185
4484	3.2g	1200
4487	3.2g	1200
4489	3.2g	1200
4491	3.2g	1200
4493	3.2g	1200
4495	3.2g	1200
4497	3.2g	1200
4500	3.2g	1200
4502	3.2g	1200
4504	3.2g	1154
4506	3.2g	1200
4508	3.2g	1200
4510	3.2g	1200
4512	3.2g	1200
4514	3.2g	1200
4517	3.2g	1200
4519	3.2g	1200
4521	3.2g	1200
4523	3.2g	1093
4525	3.2g	1200
4527	3.2g	1136
4530	3.2g	1200
4532	3.2g	1100
4534	3.2g	1200
4536	3.2g	1136
4538	3.2g	1200
4540	3.2g	1200
4542	3.2g	1185
4544	3.2g	1200
4547	3.2g	1185
4549	3.2g	1200
4551	3.2g	1093
4553	3.2g	1200
4555	3.2g	1200
4557	3.2g	1138
4559	3.2g	1200
4562	3.2g	1200
4564	3.2g	1138
4566	3.2g	1200
4568	3.2g	1200
4570	3.2g	1200
4572	3.2g	1200
4575	3.2g	1169
4577	3.2g	1171
4579	3.2g	1177
4581	3.2g	1200
4583	3.2g	1200
4585	3.2g	1138
4587	3.2g	1200
4590	3.2g	1177
4592	3.2g	1200
4594	3.2g	1200
4596	3.2g	1200
4598	3.2g	1200
4601	3.2g	1185
4603	3.2g	1200
4605	3.2g	1200
4607	3.2g	1200
4609	3.2g	1200
4611	3.2g	1200
4613	3.2g	1185
4616	3.2g	1177
4618	3.2g	1177
4620	3.2g	1185
4622	3.2g	1185
4624	3.2g	1200
4626	3.2g	1185
4628	3.2g	1108
4630	3.2g	1200
4633	3.2g	1029
4635	3.2g	1200
4637	3.2g	1200
4639	3.2g	1200
4641	3.2g	1129
4643	3.2g	1185
4646	3.2g	1146
4648	3.2g	1138
4650	3.2g	1177
4652	3.2g	1200
4654	3.2g	1200
4656	3.2g	1200
4658	3.2g	1200
4660	3.2g	1177
4663	3.2g	1177
4665	3.2g	1200
4667	3.2g	1200
4669	3.2g	1177
4671	3.2g	1185
4673	3.2g	1146
4675	3.2g	1200
4678	3.2g	1200
4680	3.2g	1200
4682	3.2g	1200
4684	3.2g	1200
4686	3.2g	1200
4688	3.2g	1185
4690	3.2g	1200
4692	3.2g	1200
4694	3.2g	1185
4697	3.2g	1200
4699	3.2g	1200
4701	3.2g	1129
4703	3.2g	1200
4705	3.2g	1164
4707	3.2g	1200
4709	3.2g	1200
4712	3.2g	1185
4714	3.2g	1177
4716	3.2g	1185
4718	3.2g	1136
4720	3.2g	1129
4722	3.2g	1200
4724	3.2g	1185
4726	3.2g	1200
4729	3.2g	1200
4731	3.2g	1200
4733	3.2g	1200
4735	3.2g	1129
4737	3.2g	1185
4739	3.2g	1146
4741	3.2g	1200
4744	3.2g	1200
4746	3.2g	1200
4748	3.2g	1200
4750	3.2g	1200
4752	3.2g	1200
4754	3.2g	1200
4756	3.2g	1200
4758	3.2g	1146
4761	3.2g	1200
4763	3.2g	1185
4765	3.2g	1200
4767	3.2g	1177
4769	3.2g	1200
4771	3.2g	1200
4773	3.2g	1200
4775	3.2g	1177
4777	3.2g	1146
4780	3.2g	1200
4782	3.2g	1200
4784	3.2g	1200
4786	3.2g	1138
4788	3.2g	1200
4790	3.2g	1200
4792	3.2g	1200
4795	3.2g	1138
4797	3.2g	1200
4799	3.2g	1200
4801	3.2g	1200
4803	3.2g	1200
4805	3.2g	1177
4807	3.2g	1200
4810	3.2g	1200
4812	3.2g	1200
4814	3.2g	1200
4816	3.2g	1185
4818	3.2g	1200
4820	3.2g	1200
4822	3.2g	1136
4825	3.2g	1100
4827	3.2g	1200
4829	3.2g	1146
4831	3.2g	1200
4833	3.2g	1177
4835	3.2g	1185
4837	3.2g	1185
4839	3.2g	1177
4841	3.2g	1200
4844	3.2g	1200
4846	3.2g	1136
4848	3.2g	1200
4850	3.2g	1200
4852	3.2g	1185
4854	3.2g	1177
4857	3.2g	1200
4859	3.2g	1177
4861	3.2g	1177
4863	3.2g	1200
4865	3.2g	1200
4867	3.2g	1185
4869	3.2g	1146
4872	3.2g	1185
4874	3.2g	1129
4876	3.2g	1200
4878	3.2g	1200
4880	3.2g	1185
4882	3.2g	1177
4885	3.2g	1185
4887	3.2g	1200
4889	3.2g	1200
4891	3.2g	1146
4894	3.2g	1200
4896	3.2g	1200
4898	3.2g	1200
4900	3.2g	1200
4902	3.2g	1185
4904	3.2g	1200
4906	3.2g	1200
4909	3.2g	1200
4911	3.2g	1200
4913	3.2g	1200
4915	3.2g	1200
4917	3.2g	1192
4919	3.2g	1200
4921	3.2g	1200
4923	3.2g	1200
4926	3.2g	1129
4928	3.2g	1200
4930	3.2g	1200
4932	3.2g	1164
4934	3.2g	1177
4937	3.2g	1200
4939	3.2g	1200
4941	3.2g	1129
4943	3.2g	1138
4945	3.2g	1136
4948	3.2g	1200
4950	3.2g	1200
4952	3.2g	1200
4954	3.2g	1177
4956	3.2g	1164
4958	3.2g	1200
4960	3.2g	1177
4963	3.2g	1171
4965	3.2g	1200
4967	3.2g	1200
4969	3.2g	1200
4971	3.2g	1177
4973	3.2g	1185
4975	3.2g	1200
4978	3.2g	1177
4980	3.2g	1200
4982	3.2g	1136
4985	3.2g	1200
4987	3.2g	1200
4989	3.2g	1200
4991	3.2g	1200
4993	3.2g	1177
4996	3.2g	1200
4998	3.2g	1177
5000	3.2g	1136
5002	3.2g	1185
5004	3.2g	1129
5006	3.2g	1129
5008	3.2g	1200
5010	3.2g	1200
5013	3.2g	1136
5015	3.2g	1200
5017	3.2g	1200
5019	3.2g	1192
5022	3.2g	1200
5024	3.2g	1200
5026	3.2g	1200
5028	3.2g	1146
5030	3.2g	1200
5032	3.2g	1185
5034	3.2g	1200
5037	3.2g	1185
5039	3.2g	1200
5041	3.2g	1200
5043	3.2g	1200
5045	3.2g	1146
5047	3.2g	1185
5049	3.2g	1200
5051	3.2g	1200
5054	3.2g	1200
5056	3.2g	1200
5058	3.2g	1200
5060	3.2g	1200
5062	3.2g	1200
5064	3.2g	1177
5066	3.2g	1200
5068	3.2g	1138
5071	3.2g	1185
5073	3.2g	1185
5075	3.2g	1200
5077	3.2g	1200
5079	3.2g	1200
5081	3.2g	1200
5083	3.2g	1129
5085	3.2g	1200
5088	3.2g	1200
5090	3.2g	1200
5092	3.2g	1185
5095	3.2g	1136
5097	3.2g	1200
5099	3.2g	1136
5101	3.2g	1200
5104	3.2g	1200
5106	3.2g	1200
5108	3.2g	1200
5110	3.2g	1200
5112	3.2g	1093
5114	3.2g	1177
5116	3.2g	1200
5118	3.2g	1138
5121	3.2g	1177
5123	3.2g	1200
5125	3.2g	1138
5127	3.2g	1138
5129	3.2g	1200
5131	3.2g	1185
5133	3.2g	1200
5135	3.2g	1138
5137	3.2g	1200
5140	3.2g	1200
5142	3.2g	1200
5144	3.2g	1200
5146	3.2g	1200
5148	3.2g	1129
5150	3.2g	1185
5152	3.2g	1131
5155	3.2g	1200
5157	3.2g	1200
5159	3.2g	1185
5161	3.2g	1136
5163	3.2g	1200
5165	3.2g	1093
5167	3.2g	1200
5170	3.2g	1200
5172	3.2g	1185
5174	3.2g	1200
5176	3.2g	1177
5178	3.2g	1200
5180	3.2g	1185
5182	3.2g	1185
5185	3.2g	1200
5187	3.2g	1185
5189	3.2g	1200
5191	3.2g	1177
5193	3.2g	1200
5195	3.2g	1200
5197	3.2g	1200
5200	3.2g	1200
5202	3.2g	1200
5204	3.2g	1185
5206	3.2g	1200
5209	3.2g	1093
5211	3.2g	1200
5213	3.2g	1185
5215	3.2g	1200
5217	3.2g	1200
5219	3.2g	1200
5221	3.2g	1200
5223	3.2g	1200
5226	3.2g	1200
5228	3.2g	1185
5230	3.2g	1200
5232	3.2g	1200
5234	3.2g	1200
5236	3.2g	1200
5239	3.2g	1154
5241	3.2g	1200
5243	3.2g	1177
5245	3.2g	1185
5247	3.2g	1200
5249	3.2g	1200
5251	3.2g	1200
5253	3.2g	1138
5256	3.2g	1200
5258	3.2g	1200
5260	3.2g	1200
5262	3.2g	1136
5264	3.2g	1200
5266	3.2g	1200
5269	3.2g	1200
5272	3.2g	1129
5274	3.2g	1200
5276	3.2g	1164
5278	3.2g	1154
5280	3.2g	1200
5282	3.2g	1200
5284	3.2g	1200
5287	3.2g	1177
5289	3.2g	1185
5291	3.2g	1200
5293	3.2g	1177
5295	3.2g	1200
5297	3.2g	1200
5299	3.2g	1200
5301	3.2g	1193
5304	3.2g	1200
5306	3.2g	1200
5308	3.2g	1200
5310	3.2g	1200
5312	3.2g	1200
5314	3.2g	1185
5316	3.2g	1200
5319	3.2g	1100
5321	3.2g	1200
5323	3.2g	1185
5325	3.2g	1200
5327	3.2g	1200
5329	3.2g	1185
5331	3.2g	1177
5334	3.2g	1200
5336	3.2g	1200
5338	3.2g	1200
5340	3.2g	1200
5342	3.2g	1200
5344	3.2g	1177
5347	3.2g	1200
5349	3.2g	1177
5351	3.2g	1136
5353	3.2g	1177
5356	3.2g	1200
5358	3.2g	1093
5360	3.2g	1200
5362	3.2g	1200
5364	3.2g	1177
5366	3.2g	1185
5368	3.2g	1200
5371	3.2g	1200
5373	3.2g	1177
5375	3.2g	1200
5377	3.2g	1200
5379	3.2g	1192
5381	3.2g	1200
5383	3.2g	1200
5385	3.2g	1177
5387	3.2g	1146
5390	3.2g	1200
5392	3.2g	1200
5394	3.2g	1138
5396	3.2g	1200
5398	3.2g	1200
5400	3.2g	1177
5402	3.2g	1185
5404	3.2g	1177
5407	3.2g	1171
5409	3.2g	1200
5411	3.2g	1200
5413	3.2g	1200
5415	3.2g	1200
5417	3.2g	1177
5419	3.2g	1200
5422	3.2g	1164
5424	3.2g	1200
5426	3.2g	1200
5428	3.2g	1200
5430	3.2g	1200
5432	3.2g	1200
5434	3.2g	1200
5436	3.2g	1200
5439	3.2g	1200
5441	3.2g	1200
5443	3.2g	1200
5445	3.2g	1200
5447	3.2g	1200
5449	3.2g	1200
5451	3.2g	1064
5454	3.2g	1200
5456	3.2g	1200
5458	3.2g	1177
5460	3.2g	1200
5462	3.2g	1129
5464	3.2g	1200
5466	3.2g	1200
5468	3.2g	1200
5471	3.2g	1200
5473	3.2g	1200
5475	3.2g	1146
5477	3.2g	1200
5479	3.2g	1200
5481	3.2g	1138
5483	3.2g	1192
5485	3.2g	1200
5488	3.2g	1146
5490	3.2g	1200
5492	3.2g	1185
5494	3.2g	1200
5496	3.2g	1200
5498	3.2g	1177
5500	3.2g	1200
5502	3.2g	1200
5505	3.2g	1200
5507	3.2g	1129
5509	3.2g	1129
5511	3.2g	1200
5513	3.2g	1200
5515	3.2g	1185
5517	3.2g	1200
5519	3.2g	1200
5522	3.2g	1164
5524	3.2g	1129
5526	3.2g	1200
5528	3.2g	1200
5530	3.2g	1185
5532	3.2g	1200
5534	3.2g	1185
5536	3.2g	1200
5539	3.2g	1200
5541	3.2g	1200
5543	3.2g	1200
5545	3.2g	1177
5547	3.2g	1200
5549	3.2g	1054
5551	3.2g	1085
5553	3.2g	953.8
5555	3.1g	915.4
5558	3.1g	800.0
